,Timestamp,Open,High,Low,Close,Volume,symbol,exchange
39450,2017-08-05 00:00:00+00:00,0.17436,0.19499,0.17199,0.18494000000000002,11770921.06529584,XRP/USD,Kraken
39451,2017-08-06 00:00:00+00:00,0.1842,0.19138,0.179,0.18106,6964988.47069575,XRP/USD,Kraken
39452,2017-08-07 00:00:00+00:00,0.18095,0.1827,0.17651,0.17849,6742668.80713031,XRP/USD,Kraken
39453,2017-08-08 00:00:00+00:00,0.17889000000000002,0.1979,0.177,0.19785,10876565.71744096,XRP/USD,Kraken
39454,2017-08-09 00:00:00+00:00,0.19629000000000002,0.1975,0.1834,0.187,7204952.09690223,XRP/USD,Kraken
39455,2017-08-10 00:00:00+00:00,0.187,0.187,0.18148,0.18317999999999998,4470097.77926233,XRP/USD,Kraken
39456,2017-08-11 00:00:00+00:00,0.18315,0.188,0.17607,0.1792,7301106.411034199,XRP/USD,Kraken
39457,2017-08-12 00:00:00+00:00,0.1792,0.1838,0.17155,0.17204,7644527.93453471,XRP/USD,Kraken
39458,2017-08-13 00:00:00+00:00,0.17203,0.175,0.158,0.16652,10243774.62489939,XRP/USD,Kraken
39459,2017-08-14 00:00:00+00:00,0.16651,0.1805,0.16509000000000001,0.16887,6685138.74558375,XRP/USD,Kraken
39460,2017-08-15 00:00:00+00:00,0.16887,0.16935999999999998,0.15375999999999998,0.15899000000000002,10097796.00932095,XRP/USD,Kraken
39461,2017-08-16 00:00:00+00:00,0.15834,0.16117,0.15,0.16045,9573936.20733995,XRP/USD,Kraken
39462,2017-08-17 00:00:00+00:00,0.16035,0.16251,0.152,0.1582,5521354.16816563,XRP/USD,Kraken
39463,2017-08-18 00:00:00+00:00,0.1582,0.1729,0.15,0.15711,9722878.06079013,XRP/USD,Kraken
39464,2017-08-19 00:00:00+00:00,0.15718,0.1625,0.1485,0.15627,6477141.12217403,XRP/USD,Kraken
39465,2017-08-20 00:00:00+00:00,0.15278,0.16251,0.1516,0.15941,4823400.1738503,XRP/USD,Kraken
39466,2017-08-21 00:00:00+00:00,0.15941,0.21,0.1525,0.19674,18683360.19967627,XRP/USD,Kraken
39467,2017-08-22 00:00:00+00:00,0.19755,0.257,0.175,0.24124,29890516.90675983,XRP/USD,Kraken
39468,2017-08-23 00:00:00+00:00,0.24293,0.299,0.221,0.24661,45566234.75783242,XRP/USD,Kraken
39469,2017-08-24 00:00:00+00:00,0.247,0.28944000000000003,0.21500999999999998,0.21848,34037256.06757724,XRP/USD,Kraken
39470,2017-08-25 00:00:00+00:00,0.21838000000000002,0.23499,0.20384000000000002,0.21816,17582277.25105557,XRP/USD,Kraken
39471,2017-08-26 00:00:00+00:00,0.21816,0.23333,0.2066,0.2101,10570556.55581105,XRP/USD,Kraken
39472,2017-08-27 00:00:00+00:00,0.2101,0.21199,0.193,0.20184000000000002,11400127.87865017,XRP/USD,Kraken
39473,2017-08-28 00:00:00+00:00,0.20184000000000002,0.24,0.1932,0.22491999999999998,28464566.10034385,XRP/USD,Kraken
39474,2017-08-29 00:00:00+00:00,0.22575,0.23,0.21204,0.2217,12416285.44988731,XRP/USD,Kraken
39475,2017-08-30 00:00:00+00:00,0.2217,0.23488,0.22,0.23238000000000003,9715876.96690052,XRP/USD,Kraken
39476,2017-08-31 00:00:00+00:00,0.23269,0.267,0.228,0.26,23120792.46221185,XRP/USD,Kraken
39477,2017-09-01 00:00:00+00:00,0.26,0.265,0.2452,0.25383,19415250.21061818,XRP/USD,Kraken
39478,2017-09-02 00:00:00+00:00,0.25383,0.2545,0.223,0.22818000000000002,19101564.93207225,XRP/USD,Kraken
39479,2017-09-03 00:00:00+00:00,0.22823000000000002,0.24,0.221,0.23388,9758798.01321624,XRP/USD,Kraken
39480,2017-09-04 00:00:00+00:00,0.23388,0.23399999999999999,0.19699999999999998,0.21139000000000002,12695949.96040525,XRP/USD,Kraken
39481,2017-09-05 00:00:00+00:00,0.21139000000000002,0.22898000000000002,0.19899999999999998,0.22244,9344906.06004361,XRP/USD,Kraken
39482,2017-09-06 00:00:00+00:00,0.22244,0.24,0.222,0.23428000000000002,9741760.52316335,XRP/USD,Kraken
39483,2017-09-07 00:00:00+00:00,0.23431999999999997,0.23503000000000002,0.22030999999999998,0.22981,8419513.6617405,XRP/USD,Kraken
39484,2017-09-08 00:00:00+00:00,0.22981,0.23171,0.207,0.2162,12250533.595236098,XRP/USD,Kraken
39485,2017-09-09 00:00:00+00:00,0.2162,0.2169,0.20701999999999998,0.21406,4653700.89593327,XRP/USD,Kraken
39486,2017-09-10 00:00:00+00:00,0.21416999999999997,0.22796,0.20459000000000002,0.22033000000000003,6876610.71576252,XRP/USD,Kraken
39487,2017-09-11 00:00:00+00:00,0.22033000000000003,0.22989,0.20751999999999998,0.21616,5908598.89099737,XRP/USD,Kraken
39488,2017-09-12 00:00:00+00:00,0.21616,0.22524,0.2058,0.21001999999999998,7588752.70248756,XRP/USD,Kraken
39489,2017-09-13 00:00:00+00:00,0.21001999999999998,0.21097,0.191,0.20134000000000002,12007469.65264955,XRP/USD,Kraken
39490,2017-09-14 00:00:00+00:00,0.20134000000000002,0.20294,0.1625,0.17265999999999998,21053135.04781321,XRP/USD,Kraken
39491,2017-09-15 00:00:00+00:00,0.17265999999999998,0.195,0.15,0.187,22407131.0623416,XRP/USD,Kraken
39492,2017-09-16 00:00:00+00:00,0.18698,0.19599,0.17765,0.18437,11965594.37287494,XRP/USD,Kraken
39493,2017-09-17 00:00:00+00:00,0.18437,0.188,0.17332,0.18285,6301514.97382822,XRP/USD,Kraken
39494,2017-09-18 00:00:00+00:00,0.183,0.19676,0.18247,0.19494,8550199.89006366,XRP/USD,Kraken
39495,2017-09-19 00:00:00+00:00,0.19494,0.19497,0.18404,0.18491,7091173.82698147,XRP/USD,Kraken
39496,2017-09-20 00:00:00+00:00,0.18497,0.18875,0.18042,0.18141,5593214.81251042,XRP/USD,Kraken
39497,2017-09-21 00:00:00+00:00,0.18141,0.1839,0.17,0.17110999999999998,6547123.88457553,XRP/USD,Kraken
39498,2017-09-22 00:00:00+00:00,0.17110999999999998,0.17770999999999998,0.16731,0.17268,4822524.44535005,XRP/USD,Kraken
39499,2017-09-23 00:00:00+00:00,0.17268,0.182,0.1702,0.17815999999999999,4965634.6888178,XRP/USD,Kraken
39500,2017-09-24 00:00:00+00:00,0.17815999999999999,0.1805,0.17422,0.17640999999999998,1916203.77151876,XRP/USD,Kraken
39501,2017-09-25 00:00:00+00:00,0.17640999999999998,0.18703,0.17498,0.18558,3798699.71131532,XRP/USD,Kraken
39502,2017-09-26 00:00:00+00:00,0.18558,0.19399999999999998,0.1811,0.1885,5932564.72282427,XRP/USD,Kraken
39503,2017-09-27 00:00:00+00:00,0.1885,0.21499000000000001,0.187,0.21023000000000003,15214687.8167322,XRP/USD,Kraken
39504,2017-09-28 00:00:00+00:00,0.21023000000000003,0.21074,0.19699999999999998,0.20214000000000001,9810179.45907477,XRP/USD,Kraken
39505,2017-09-29 00:00:00+00:00,0.20214000000000001,0.20235999999999998,0.18769,0.19641,7150714.68948173,XRP/USD,Kraken
39506,2017-09-30 00:00:00+00:00,0.19641,0.20636,0.19510999999999998,0.19902999999999998,6109957.44375368,XRP/USD,Kraken
39507,2017-10-01 00:00:00+00:00,0.19904000000000002,0.20969000000000002,0.19602,0.20735,3836907.14759376,XRP/USD,Kraken
39508,2017-10-02 00:00:00+00:00,0.20735,0.2094,0.2,0.20302,6497345.523478201,XRP/USD,Kraken
39509,2017-10-03 00:00:00+00:00,0.20302,0.20626,0.198,0.20272,4602371.45074566,XRP/USD,Kraken
39510,2017-10-04 00:00:00+00:00,0.20272,0.21899999999999997,0.2015,0.21391999999999997,12356032.61019975,XRP/USD,Kraken
39511,2017-10-05 00:00:00+00:00,0.21391999999999997,0.24466999999999997,0.21361,0.2382,22523905.57289954,XRP/USD,Kraken
39512,2017-10-06 00:00:00+00:00,0.2382,0.244,0.23276999999999998,0.2336,11809045.65426008,XRP/USD,Kraken
39513,2017-10-07 00:00:00+00:00,0.2336,0.2405,0.23203000000000001,0.23873000000000003,6058353.37671458,XRP/USD,Kraken
39514,2017-10-08 00:00:00+00:00,0.23873000000000003,0.2799,0.23769,0.27754,18627505.71915211,XRP/USD,Kraken
39515,2017-10-09 00:00:00+00:00,0.27899999999999997,0.27989,0.237,0.24904,19715292.15816506,XRP/USD,Kraken
39516,2017-10-10 00:00:00+00:00,0.24904,0.273,0.23705,0.25748000000000004,14551888.18308079,XRP/USD,Kraken
39517,2017-10-11 00:00:00+00:00,0.25748000000000004,0.26948,0.25305,0.263,8173434.92050026,XRP/USD,Kraken
39518,2017-10-12 00:00:00+00:00,0.263,0.2658,0.2459,0.2459,14024854.28056878,XRP/USD,Kraken
39519,2017-10-13 00:00:00+00:00,0.24588000000000002,0.265,0.235,0.25887,13641521.09946446,XRP/USD,Kraken
39520,2017-10-14 00:00:00+00:00,0.25887,0.268,0.25493000000000005,0.25806999999999997,7190603.58624574,XRP/USD,Kraken
39521,2017-10-15 00:00:00+00:00,0.256,0.2689,0.25,0.2655,7797351.66885245,XRP/USD,Kraken
39522,2017-10-16 00:00:00+00:00,0.2655,0.2949,0.25,0.258,26072482.86707794,XRP/USD,Kraken
39523,2017-10-17 00:00:00+00:00,0.25811999999999996,0.26599,0.2168,0.22889,24833597.4215396,XRP/USD,Kraken
39524,2017-10-18 00:00:00+00:00,0.22889,0.23623000000000002,0.1999,0.21789,20925778.59176822,XRP/USD,Kraken
39525,2017-10-19 00:00:00+00:00,0.21789,0.23,0.20513,0.21322,11536567.09605873,XRP/USD,Kraken
39526,2017-10-20 00:00:00+00:00,0.21322,0.22487,0.20600000000000002,0.20865999999999998,5786923.79124124,XRP/USD,Kraken
39527,2017-10-21 00:00:00+00:00,0.20865999999999998,0.21094000000000002,0.1975,0.20861999999999997,8207736.40999161,XRP/USD,Kraken
39528,2017-10-22 00:00:00+00:00,0.20915,0.21314,0.19755999999999999,0.20099,4081340.58090276,XRP/USD,Kraken
39529,2017-10-23 00:00:00+00:00,0.20099,0.20212,0.1869,0.19312,8251488.72800772,XRP/USD,Kraken
39530,2017-10-24 00:00:00+00:00,0.19312,0.217,0.1851,0.20543000000000003,10536935.89671129,XRP/USD,Kraken
39531,2017-10-25 00:00:00+00:00,0.20543000000000003,0.2132,0.19899999999999998,0.20323,4716176.17241567,XRP/USD,Kraken
39532,2017-10-26 00:00:00+00:00,0.20323,0.20678000000000002,0.2005,0.2028,3362714.44542661,XRP/USD,Kraken
39533,2017-10-27 00:00:00+00:00,0.2028,0.205,0.2,0.2021,3402298.46392492,XRP/USD,Kraken
39534,2017-10-28 00:00:00+00:00,0.2021,0.20305,0.198,0.20137,2583128.54881868,XRP/USD,Kraken
39535,2017-10-29 00:00:00+00:00,0.20137,0.20501999999999998,0.19643,0.20181,4405202.54534355,XRP/USD,Kraken
39536,2017-10-30 00:00:00+00:00,0.20181,0.205,0.2,0.2016,2373314.18449305,XRP/USD,Kraken
39537,2017-10-31 00:00:00+00:00,0.2016,0.20489000000000002,0.19901,0.19906,4363063.17752277,XRP/USD,Kraken
39538,2017-11-01 00:00:00+00:00,0.19901,0.2028,0.1903,0.1907,7618862.98109923,XRP/USD,Kraken
39539,2017-11-02 00:00:00+00:00,0.1907,0.20489000000000002,0.18,0.19699999999999998,9065140.74517445,XRP/USD,Kraken
39540,2017-11-03 00:00:00+00:00,0.1998,0.2199,0.1976,0.207,10093078.93280366,XRP/USD,Kraken
39541,2017-11-04 00:00:00+00:00,0.207,0.20999,0.201,0.2011,3289304.90863775,XRP/USD,Kraken
39542,2017-11-05 00:00:00+00:00,0.2011,0.2044,0.19699999999999998,0.20096,2586672.09743886,XRP/USD,Kraken
39543,2017-11-06 00:00:00+00:00,0.20096,0.207,0.198,0.20334000000000002,4451643.41809902,XRP/USD,Kraken
39544,2017-11-07 00:00:00+00:00,0.20334000000000002,0.20800000000000002,0.20016,0.20578000000000002,4177519.61936527,XRP/USD,Kraken
39545,2017-11-08 00:00:00+00:00,0.20578000000000002,0.22365,0.20444,0.21816999999999998,6455876.43382654,XRP/USD,Kraken
39546,2017-11-09 00:00:00+00:00,0.21816999999999998,0.22399999999999998,0.21234,0.21735,8226666.88615104,XRP/USD,Kraken
39547,2017-11-10 00:00:00+00:00,0.21735,0.22138000000000002,0.2,0.20379,10965787.39042559,XRP/USD,Kraken
39548,2017-11-11 00:00:00+00:00,0.20379,0.2135,0.201,0.21026999999999998,5877126.27012089,XRP/USD,Kraken
39549,2017-11-12 00:00:00+00:00,0.21026999999999998,0.21104,0.1895,0.19535999999999998,17324261.17371896,XRP/USD,Kraken
39550,2017-11-13 00:00:00+00:00,0.19526,0.2055,0.195,0.20199999999999999,6134940.57242368,XRP/USD,Kraken
39551,2017-11-14 00:00:00+00:00,0.20199999999999999,0.209,0.2,0.20365,7691919.8033284,XRP/USD,Kraken
39552,2017-11-15 00:00:00+00:00,0.20365,0.21264,0.20301,0.2086,5452938.22959672,XRP/USD,Kraken
39553,2017-11-16 00:00:00+00:00,0.20861,0.267,0.205,0.222,34180611.36628854,XRP/USD,Kraken
39554,2017-11-17 00:00:00+00:00,0.22205,0.235,0.21020999999999998,0.22399999999999998,8905072.84126855,XRP/USD,Kraken
39555,2017-11-18 00:00:00+00:00,0.22399999999999998,0.23,0.22,0.22815,5578337.89032439,XRP/USD,Kraken
39556,2017-11-19 00:00:00+00:00,0.22815,0.237,0.22380999999999998,0.23,5536844.07886808,XRP/USD,Kraken
39557,2017-11-20 00:00:00+00:00,0.23,0.25,0.22944,0.24293,9739366.30097489,XRP/USD,Kraken
39558,2017-11-21 00:00:00+00:00,0.23963,0.25,0.23,0.23218000000000003,8199664.87050166,XRP/USD,Kraken
39559,2017-11-22 00:00:00+00:00,0.23218000000000003,0.2448,0.23203000000000001,0.239,6562714.67076939,XRP/USD,Kraken
39560,2017-11-23 00:00:00+00:00,0.239,0.24883000000000002,0.23689000000000002,0.2413,9133029.57551259,XRP/USD,Kraken
39561,2017-11-24 00:00:00+00:00,0.24189000000000002,0.24489,0.2324,0.24,6945932.18346295,XRP/USD,Kraken
39562,2017-11-25 00:00:00+00:00,0.24,0.2499,0.2371,0.24844000000000002,6454754.029984599,XRP/USD,Kraken
39563,2017-11-26 00:00:00+00:00,0.24821999999999997,0.25,0.24299,0.24578000000000003,4866967.58881041,XRP/USD,Kraken
39564,2017-11-27 00:00:00+00:00,0.24578000000000003,0.2485,0.24211,0.245,5987811.69597716,XRP/USD,Kraken
39565,2017-11-28 00:00:00+00:00,0.245,0.27965,0.243,0.27899999999999997,15800839.10013487,XRP/USD,Kraken
39566,2017-11-29 00:00:00+00:00,0.278,0.27964,0.23101,0.2387,21999575.52484801,XRP/USD,Kraken
39567,2017-11-30 00:00:00+00:00,0.2387,0.2499,0.22,0.24,12060847.43410888,XRP/USD,Kraken
39568,2017-12-01 00:00:00+00:00,0.24,0.26682,0.22899999999999998,0.25345,7666406.2558017,XRP/USD,Kraken
39569,2017-12-02 00:00:00+00:00,0.25345,0.25345,0.24101,0.2441,4364132.84534858,XRP/USD,Kraken
39570,2017-12-03 00:00:00+00:00,0.2441,0.26,0.242,0.24565,5712562.7915124,XRP/USD,Kraken
39571,2017-12-04 00:00:00+00:00,0.24555,0.25444,0.242,0.25,5291367.36630511,XRP/USD,Kraken
39572,2017-12-05 00:00:00+00:00,0.25,0.25117,0.24,0.24184,9303695.50852241,XRP/USD,Kraken
39573,2017-12-06 00:00:00+00:00,0.24184,0.2425,0.22399999999999998,0.22719,10891025.46065384,XRP/USD,Kraken
39574,2017-12-07 00:00:00+00:00,0.22399999999999998,0.2374,0.21,0.21001999999999998,12107223.26213248,XRP/USD,Kraken
39575,2017-12-08 00:00:00+00:00,0.21001999999999998,0.25,0.205,0.23809,15584792.05732082,XRP/USD,Kraken
39576,2017-12-09 00:00:00+00:00,0.23798000000000002,0.249,0.2296,0.2373,8828545.08580535,XRP/USD,Kraken
39577,2017-12-10 00:00:00+00:00,0.23701999999999998,0.23997,0.2222,0.22801999999999997,4512159.46925847,XRP/USD,Kraken
39578,2017-12-11 00:00:00+00:00,0.22801999999999997,0.2481,0.22801999999999997,0.24336,8655421.28062577,XRP/USD,Kraken
39579,2017-12-12 00:00:00+00:00,0.24336,0.41,0.243,0.34299999999999997,39350638.44944016,XRP/USD,Kraken
39580,2017-12-13 00:00:00+00:00,0.34298,0.499,0.32,0.47884,37917550.38003957,XRP/USD,Kraken
39581,2017-12-14 00:00:00+00:00,0.47884,0.89999,0.46,0.87,33192365.53008829,XRP/USD,Kraken
39582,2017-12-15 00:00:00+00:00,0.8769,0.885,0.6,0.74898,20619081.81520504,XRP/USD,Kraken
39583,2017-12-16 00:00:00+00:00,0.74898,0.835,0.732,0.74711,12911213.14437247,XRP/USD,Kraken
39584,2017-12-17 00:00:00+00:00,0.74711,0.78574,0.7,0.7188399999999999,11931190.08777886,XRP/USD,Kraken
39585,2017-12-18 00:00:00+00:00,0.7140000000000001,0.8,0.66001,0.75102,14263053.94321504,XRP/USD,Kraken
39586,2017-12-19 00:00:00+00:00,0.75936,0.84,0.72814,0.74797,16884552.05462441,XRP/USD,Kraken
39587,2017-12-20 00:00:00+00:00,0.74797,0.76439,0.65,0.71953,15422895.93938292,XRP/USD,Kraken
39588,2017-12-21 00:00:00+00:00,0.71954,1.17,0.705,1.10103,39682725.79892867,XRP/USD,Kraken
39589,2017-12-22 00:00:00+00:00,1.10103,1.248,0.68,1.01,42191012.25479354,XRP/USD,Kraken
39590,2017-12-23 00:00:00+00:00,1.01,1.0949,0.95,1.0317,13551416.97632041,XRP/USD,Kraken
39591,2017-12-24 00:00:00+00:00,1.03,1.06,0.8575,0.9851,14992452.24579247,XRP/USD,Kraken
39592,2017-12-25 00:00:00+00:00,0.9851,1.061,0.95,1.00004,8114080.68747233,XRP/USD,Kraken
39593,2017-12-26 00:00:00+00:00,1.00004,1.0987,0.987,1.075,8986049.0051668,XRP/USD,Kraken
39594,2017-12-27 00:00:00+00:00,1.075,1.3,1.06436,1.20687,26339202.31746016,XRP/USD,Kraken
39595,2017-12-28 00:00:00+00:00,1.22505,1.298,1.15,1.2790000000000001,18562225.29720611,XRP/USD,Kraken
39596,2017-12-29 00:00:00+00:00,1.2782200000000001,1.95,1.27101,1.95,41210145.29448455,XRP/USD,Kraken
39597,2017-12-30 00:00:00+00:00,1.95,2.48,1.7857599999999998,1.8880000000000001,42467620.08203589,XRP/USD,Kraken
39598,2017-12-31 00:00:00+00:00,1.9,2.1,1.60001,1.9900400000000003,15687302.58341934,XRP/USD,Kraken
39599,2018-01-01 00:00:00+00:00,1.9900400000000003,2.1,1.8228900000000001,2.099,7790706.39083444,XRP/USD,Kraken
39600,2018-01-02 00:00:00+00:00,2.07059,2.2199,1.93,2.20755,12024619.59296149,XRP/USD,Kraken
39601,2018-01-03 00:00:00+00:00,2.2,2.9,2.188,2.78,19496553.26680741,XRP/USD,Kraken
39602,2018-01-04 00:00:00+00:00,2.78004,3.3498900000000003,2.34421,2.59715,28335088.42155686,XRP/USD,Kraken
39603,2018-01-05 00:00:00+00:00,2.6,3.0,2.15,2.65,24463320.02270668,XRP/USD,Kraken
39604,2018-01-06 00:00:00+00:00,2.65,2.82537,2.4577400000000003,2.6324799999999997,8682993.10844815,XRP/USD,Kraken
39605,2018-01-07 00:00:00+00:00,2.6324799999999997,2.78,2.55,2.763,5114930.03065536,XRP/USD,Kraken
39606,2018-01-08 00:00:00+00:00,2.758,2.758,1.61001,2.40557,14738289.78268589,XRP/USD,Kraken
39607,2018-01-09 00:00:00+00:00,2.39,2.50834,1.85,2.02336,15130877.45753525,XRP/USD,Kraken
39608,2018-01-10 00:00:00+00:00,2.04,2.1,1.6,1.9498099999999998,22899593.85309721,XRP/USD,Kraken
39609,2018-01-11 00:00:00+00:00,1.9499900000000001,1.9658099999999998,1.5053,1.64372,12696951.19046263,XRP/USD,Kraken
39610,2018-01-12 00:00:00+00:00,1.64372,1.64372,1.64372,1.64372,0.0,XRP/USD,Kraken
39611,2018-01-13 00:00:00+00:00,2.49,2.49,1.47391,2.02675,4941823.69316657,XRP/USD,Kraken
39612,2018-01-14 00:00:00+00:00,2.02998,2.08,1.8,1.851,11148089.79217901,XRP/USD,Kraken
39613,2018-01-15 00:00:00+00:00,1.851,1.9,1.625,1.66,13144165.51506167,XRP/USD,Kraken
39614,2018-01-16 00:00:00+00:00,1.66,1.7,0.8370000000000001,1.18,71372907.63870347,XRP/USD,Kraken
39615,2018-01-17 00:00:00+00:00,1.18,1.47,0.88,1.32,78105783.28681085,XRP/USD,Kraken
39616,2018-01-18 00:00:00+00:00,1.32,1.7480000000000002,1.2332299999999998,1.57944,63508178.16231053,XRP/USD,Kraken
39617,2018-01-19 00:00:00+00:00,1.57944,1.70002,1.4809999999999999,1.54,33541754.37655951,XRP/USD,Kraken
39618,2018-01-20 00:00:00+00:00,1.54,1.64,1.49,1.57131,19748486.01636845,XRP/USD,Kraken
39619,2018-01-21 00:00:00+00:00,1.57131,1.579,1.301,1.3667,32801581.33561268,XRP/USD,Kraken
39620,2018-01-22 00:00:00+00:00,1.3667,1.42,1.1350200000000001,1.33999,39506755.56150849,XRP/USD,Kraken
39621,2018-01-23 00:00:00+00:00,1.34,1.47,1.18,1.34,43765206.59049575,XRP/USD,Kraken
39622,2018-01-24 00:00:00+00:00,1.3416700000000001,1.42,1.28589,1.35696,24598139.05822269,XRP/USD,Kraken
39623,2018-01-25 00:00:00+00:00,1.35696,1.37679,1.275,1.30464,15499085.46467476,XRP/USD,Kraken
39624,2018-01-26 00:00:00+00:00,1.30464,1.325,1.10886,1.20999,25386667.28168545,XRP/USD,Kraken
39625,2018-01-27 00:00:00+00:00,1.20999,1.235,1.17459,1.21204,9373233.00259888,XRP/USD,Kraken
39626,2018-01-28 00:00:00+00:00,1.21204,1.3969999999999998,1.21,1.3458700000000001,18901307.38568609,XRP/USD,Kraken
39627,2018-01-29 00:00:00+00:00,1.3458299999999999,1.3564100000000001,1.24,1.25928,15261198.83123702,XRP/USD,Kraken
39628,2018-01-30 00:00:00+00:00,1.25928,1.26,1.0649,1.09485,27961250.63543035,XRP/USD,Kraken
39629,2018-01-31 00:00:00+00:00,1.095,1.14,1.001,1.1202,21820458.40314647,XRP/USD,Kraken
39630,2018-02-01 00:00:00+00:00,1.1202,1.13265,0.87,0.9399,32280663.17297042,XRP/USD,Kraken
